Source	Target	WordWeight
310	subsequence	25.01
310	transfer	93.01
310	approximate	8.01
310	ring	44.01
310	facilitate	12.01
310	hydrogen	97.01
310	bond	68.01
310	side	1.01
310	chain	36.01
310	carbonyl	13.01
310	conjugacy	13.01
310	industrial	1.01
310	accept	12.01
310	cascade	4.01
310	intrinsic	10.01
310	undergo	11.01
310	nmr	12.01
310	spectroscopic	10.01
310	proton	6.01
310	unsaturated	1.01
310	allyl	5.01
310	certain	11.01
310	neutral	8.01
310	mild	3.01
310	correspond	17.01
310	entities	2.01
310	purification	21.01
310	general	20.01
310	consumable	4.01
310	due	5.01
310	trace	9.01
310	mono	10.01
310	isotope	14.01
310	ionizable	10.01
310	reaction	583.01
310	mode	2.01
310	amount	14.01
310	fragment	4.01
310	best	7.01
310	allow	17.01
310	back	3.01
310	double	7.01
310	demand	4.01
310	onto	1.01
310	solute	17.01
310	glutamate	5.01
310	primarily	17.01
310	possess	3.01
310	nitrogen	10.01
310	characteristic	23.01
310	aldehyde	11.01
310	moieties	8.01
310	intermedia	115.01
310	analog	8.01
310	peroxidase	113.01
310	catalyze	143.01
310	isomer	41.01
310	proposal	40.01
310	magnitude	3.01
310	strong	25.01
310	place	7.01
310	modest	14.01
310	parameter	10.01
310	wherein	5.01
310	michael	19.01
310	chemistries	40.01
310	putative	14.01
310	covalency	9.01
310	goal	10.01
310	donor	22.01
310	establish	13.01
310	strand	1.01
310	secondarily	1.01
310	inherency	5.01
310	much	15.01
310	rearrange	13.01
310	buffer	7.01
310	visible	2.01
310	atom	29.01
310	simple	8.01
310	flow	7.01
310	make	11.01
310	intermolecular	9.01
310	yield	81.01
310	react	38.01
310	height	3.01
310	recombinant	16.01
310	methyltransferase	1.01
310	replace	6.01
310	carboxyethyl	1.01
310	convert	32.01
310	vmax	9.01
310	ultimate	12.01
310	faster	24.01
310	center	12.01
310	mechanistic	25.01
310	member	12.01
310	electron	69.01
310	slower	21.01
310	chloride	14.01
310	white	14.01
310	stable	37.01
310	exo	4.01
310	substitute	27.01
310	step	114.01
310	instead	6.01
310	flux	4.01
310	turn	6.01
310	metastability	3.01
310	herein	7.01
310	relay	1.01
310	sequential	11.01
310	dimer	8.01
310	maxima	4.01
310	veridical	11.01
310	abasic	1.01
310	cleavable	14.01
310	break	3.01
310	lag	6.01
310	band	8.01
310	aqueous	21.01
310	carboxyl	19.01
310	dominance	8.01
310	cytochrome	26.01
310	solvent	4.01
310	embed	1.01
310	heterologous	1.01
310	lifetime	2.01
310	last	1.01
310	slow	19.01
310	resolvase	6.01
310	kinetex	247.01
310	peroxyl	31.01
310	radical	164.01
310	propagate	4.01
310	usual	7.01
310	atmosphere	1.01
310	hydroxyl	78.01
310	chlorinate	9.01
310	zero	4.01
310	valent	1.01
310	theoretic	6.01
310	pre	10.01
310	cofactor	5.01
310	acceptor	9.01
310	iii	1.01
310	return	6.01
310	benzene	4.01
310	presumably	5.01
310	conjunction	5.01
310	spectral	4.01
310	phenomena	4.01
310	hydroxide	8.01
310	equal	13.01
310	precede	4.01
310	thermodynamic	9.01
310	slight	7.01
310	prompt	4.01
310	trap	13.01
310	attack	7.01
310	steadily	14.01
310	equilibria	5.01
310	collapse	1.01
310	cleavage	17.01
310	ferrous	8.01
310	half	9.01
310	summation	1.01
310	decompose	7.01
310	pyrimidine	6.01
310	biomedical	1.01
310	hydroperoxidase	16.01
310	surprise	7.01
310	ration	9.01
310	inert	8.01
310	good	8.01
310	suit	3.01
310	unprecedented	6.01
310	compete	20.01
310	trend	5.01
310	postulate	6.01
310	cui	5.01
310	forward	4.01
310	fact	1.01
310	saturability	12.01
310	gave	10.01
310	fungal	6.01
310	turnover	41.01
310	dissociable	22.01
310	hinder	7.01
310	kcat	10.01
310	steric	4.01
310	anaerobe	9.01
310	unusual	20.01
310	intramolecular	8.01
310	deactivate	15.01
310	stoichiometric	13.01
310	unrecognised	5.01
310	eventual	1.01
310	destruction	6.01
310	catalyst	17.01
310	hydroxamate	4.01
310	dichloro	4.01
310	hydratase	14.01
310	dehydratase	15.01
310	menten	11.01
310	horizon	1.01
310	benzothiazole	3.01
310	regiospecific	2.01
310	quantum	10.01
310	realization	5.01
310	proceed	7.01
310	freeze	1.01
310	atypia	3.01
310	stop	12.01
310	influential	1.01
310	biphasic	19.01
310	lipase	1.01
310	sale	1.01
310	hydroquinone	3.01
310	xntd	3.01
310	carbimate	1.01
310	nonenzymatic	14.01
310	xntdox	1.01
310	pulsatile	12.01
310	fusion	1.01
310	oxidizability	6.01
310	equilibrium	14.01
310	decay	3.01
310	constant	94.01
310	tyrosyl	11.01
310	exact	2.01
310	abstract	23.01
310	unstable	4.01
310	monooxygenase	24.01
310	undefined	2.01
310	diphosphate	5.01
310	negligible	7.01
310	decomposition	9.01
310	spectrophotometric	5.01
310	dioxygenase	3.01
310	fight	1.01
310	hot	2.01
310	therein	1.01
310	theme	2.01
310	catalyse	23.01
310	polyhalogenated	10.01
310	cyt	58.01
310	ferric	14.01
310	rot	19.01
310	fungus	11.01
310	phanerochaete	15.01
310	chrysosporium	15.01
310	photolytic	4.01
310	enzymological	2.01
310	unlabeled	3.01
310	spot	1.01
310	equilibrate	4.01
310	leave	4.01
310	enantio	1.01
310	quench	9.01
310	pkas	5.01
310	thymine	2.01
310	photoreaction	6.01
310	ooh	5.01
310	reagent	1.01
310	deuterated	2.01
310	pgd	1.01
310	methoxyamine	1.01
310	bicarbonate	6.01
310	cuii	5.01
310	hydrolytic	6.01
310	deuterium	11.01
310	butoxide	1.01
310	lessen	1.01
310	diamine	1.01
310	revert	2.01
310	bimolecular	2.01
310	phenol	22.01
310	taurine	1.01
310	nitrobenzoapyrene	3.01
310	feo	3.01
310	fxreripervvhakgxga	1.01
310	pai	1.01
310	hypochlorite	3.01
310	reactant	6.01
310	fuse	7.01
310	aprotic	3.01
310	photodestruction	1.01
310	dedicated	1.01
310	hydride	7.01
310	stereochemical	1.01
310	skipped	3.01
310	tetrachloro	7.01
310	donate	6.01
310	adventitia	1.01
310	unsteered	1.01
310	enforce	2.01
310	benzoquinone	19.01
310	triplet	12.01
310	coumarin	2.01
310	feii	12.01
310	fastest	2.01
310	het	2.01
310	orbit	4.01
310	kpa	1.01
310	viscoelastic	2.01
310	hitherto	1.01
310	irt	2.01
310	butylhydroperoxide	1.01
310	esp	1.01
310	multistep	3.01
310	stereo	3.01
310	hno	27.01
310	dioxygen	16.01
310	nitroxygenase	3.01
310	qdo	5.01
310	regioselective	4.01
310	formic	2.01
310	valence	1.01
310	rubpypvpclo	1.01
310	reexamination	1.01
310	ferricyanide	1.01
310	substoichiometric	3.01
310	preoxidation	1.01
310	delocalization	3.01
310	interconversion	1.01
310	dien	20.01
310	tolyl	2.01
310	aliphatic	2.01
310	carbamazepine	1.01
310	spong	1.01
310	dicarboxylate	4.01
310	diphenol	3.01
310	chase	6.01
310	thioether	1.01
310	pyridylmethyl	1.01
310	nitrofluoranthene	1.01
310	pseudofirst	1.01
310	moiv	2.01
310	slowest	1.01
310	homolytic	3.01
310	feivo	2.01
310	deoxyoligoribonucleotides	1.01
310	oligoribonucleotides	1.01
310	trioligonucleotides	1.01
310	autoxidation	22.01
310	nonconjugated	6.01
310	somo	1.01
310	pentadienylperoxyls	1.01
310	iodoacetamide	2.01
310	pyrimidinol	5.01
310	tmgtren	2.01
310	feivcntmgtren	1.01
310	feiicntmgtren	1.01
310	photomicrographs	1.01
310	adda	4.01
310	doublet	4.01
310	subtantia	1.01
310	hyperfine	1.01
310	chloranil	1.01
310	bicyclopentadione	2.01
310	octadecadienoates	1.01
310	diazo	1.01
310	deoxyuridine	4.01
310	pichia	1.01
310	pastoris	1.01
310	biosyntheses	1.01
310	nitroxyl	2.01
310	photocycle	2.01
310	shi	1.01
310	µmol	1.01
310	taml	9.01
310	tetraamido	1.01
310	isoelectronic	1.01
310	reoxidation	3.01
310	yun	1.01
310	wheelock	1.01
310	halide	4.01
310	aflatoxicol	2.01
310	pentadienyl	5.01
310	ptcl	1.01
310	dimethylnitrosamine	3.01
310	dmn	13.01
310	diazohydroxides	1.01
310	hcho	2.01
310	dkapp	2.01
310	hcoh	2.01
310	scission	3.01
310	reddish	1.01
310	ocox	3.01
310	slox	3.01
310	hneil	1.01
310	feclo	1.01
310	dimethylformamide	3.01
310	pcam	2.01
310	koff	2.01
310	hemiaminal	5.01
310	dihydrouridine	2.01
310	dhdu	1.01
310	butoxyethyl	1.01
310	tcsq	1.01
310	hydroperoxyl	2.01
310	radiolysis	3.01
310	agreementwith	1.01
310	vederas	1.01
310	michaelismenten	2.01
310	arssg	2.01
310	nitrobenzaldehyde	1.01
310	barski	1.01
310	oxosteroids	1.01
310	garnet	1.01
310	feiiiμ	1.01
310	gxgxsg	1.01
310	ntps	1.01
310	transchlorination	1.01
310	dibenzoaipyrene	1.01
310	mutagencity	1.01
310	phenylbenzoquinones	1.01
310	ligninolytic	7.01
310	monoglucuronsyl	1.01
310	npys	1.01
310	oxodha	2.01
310	triclinic	1.01
310	methylmethionine	1.01
310	azobisnn	1.01
310	heptaketide	1.01
310	kie	7.01
310	enzymol	1.01
310	denitrosation	1.01
310	chnh	1.01
310	phosphorimidazolides	1.01
310	moellindorffii	1.01
310	feiiμ	1.01
311	detect	15.01
311	play	6.01
311	abilities	31.01
311	six	1.01
311	still	1.01
311	observability	47.01
311	comparability	25.01
311	efficiencies	14.01
311	addition	14.01
311	comparison	1.01
311	online	34.01
311	demonstrable	12.01
311	abl	16.01
311	character	3.01
311	improve	8.01
311	total	12.01
311	driven	2.01
311	strategic	18.01
311	communities	28.01
311	growth	88.01
311	inducted	5.01
311	enhance	25.01
311	bacteria	152.01
311	evidence	9.01
311	convention	7.01
311	free	10.01
311	carbon	65.01
311	lack	8.01
311	isolable	18.01
311	susceptibilities	3.01
311	culturable	22.01
311	maintain	14.01
311	genome	10.01
311	success	4.01
311	variate	1.01
311	within	23.01
311	contain	28.01
311	initial	2.01
311	produce	2.01
311	indicate	38.01
311	although	13.01
311	known	23.01
311	via	8.01
311	function	22.01
311	pathway	23.01
311	test	29.01
311	bromide	2.01
311	presence	23.01
311	serve	7.01
311	gas	3.01
311	source	42.01
311	phase	4.01
311	reductanct	71.01
311	transform	77.01
311	fate	12.01
311	grow	25.01
311	field	10.01
311	engine	5.01
311	design	7.01
311	biolog	15.01
311	liter	1.01
311	environ	24.01
311	impact	14.01
311	perform	17.01
311	organ	50.01
311	inorganic	10.01
311	range	3.01
311	condition	29.01
311	biotransform	7.01
311	couple	12.01
311	capable	43.01
311	complete	47.01
311	independence	1.01
311	experience	15.01
311	inhibit	10.01
311	treat	7.01
311	substrata	39.01
311	libraries	1.01
311	feasible	4.01
311	utilisation	23.01
311	rather	8.01
311	taken	3.01
311	exhibit	3.01
311	limit	23.01
311	without	13.01
311	media	3.01
311	favor	6.01
311	final	2.01
311	degradability	266.01
311	like	9.01
311	contaminant	47.01
311	cost	4.01
311	vulnerabilities	1.01
311	alternans	15.01
311	metabolic	22.01
311	benzoate	4.01
311	shown	10.01
311	accumulate	10.01
311	metabolite	3.01
311	incubated	25.01
311	overall	11.01
311	greater	10.01
311	support	14.01
311	combination	5.01
311	week	10.01
311	receive	4.01
311	promis	2.01
311	constitute	3.01
311	enrich	35.01
311	energies	15.01
311	natural	15.01
311	compound	31.01
311	har	1.01
311	clear	1.01
311	nutrient	23.01
311	apparatus	2.01
311	critic	3.01
311	onc	1.01
311	sustain	24.01
311	near	4.01
311	aromatase	12.01
311	analysable	12.01
311	respect	17.01
311	competition	5.01
311	fill	6.01
311	end	11.01
311	construct	10.01
311	contrast	7.01
311	occur	15.01
311	cis	30.01
311	mobil	10.01
311	sole	28.01
311	key	14.01
311	releasable	5.01
311	stimulant	14.01
311	per	6.01
311	less	6.01
311	granular	3.01
311	four	20.01
311	match	8.01
311	laboratories	27.01
311	confirm	9.01
311	despite	2.01
311	transfer	3.01
311	dissolvable	7.01
311	ring	11.01
311	widespread	7.01
311	facilitate	5.01
311	poise	2.01
311	hydrogen	2.01
311	side	6.01
311	start	3.01
311	conduct	4.01
311	exogenous	6.01
311	isotope	14.01
311	operability	14.01
311	monitor	3.01
311	encode	13.01
311	ana	13.01
311	reductase	11.01
311	content	9.01
311	back	3.01
311	soil	122.01
311	achievable	5.01
311	emphasis	2.01
311	removable	40.01
311	possess	5.01
311	corroborate	4.01
311	nitrogen	16.01
311	integrability	1.01
311	intermedia	7.01
311	unknown	6.01
311	consortium	11.01
311	plastic	1.01
311	aerobes	62.01
311	uncultured	1.01
311	gsos	3.01
311	fix	10.01
311	minimum	1.01
311	provision	1.01
311	putative	19.01
311	donor	14.01
311	strain	196.01
311	catabolic	10.01
311	aside	1.01
311	medium	6.01
311	biodegradability	92.01
311	viable	3.01
311	yield	12.01
311	dawley	1.01
311	convert	9.01
311	groundwater	13.01
311	faster	4.01
311	beside	5.01
311	force	1.01
311	member	20.01
311	electron	22.01
311	untreatable	10.01
311	avail	11.01
311	chloride	5.01
311	abundance	8.01
311	stable	15.01
311	instead	7.01
311	concurred	3.01
311	probable	1.01
311	efficacies	5.01
311	whereabouts	18.01
311	comprise	1.01
311	aqueous	9.01
311	microm	1.01
311	fixat	10.01
311	tce	18.01
311	solvent	10.01
311	artificial	3.01
311	slow	5.01
311	kinetex	3.01
311	introduce	9.01
311	situ	16.01
311	hydroxyl	10.01
311	incomplete	10.01
311	description	4.01
311	chlorinate	48.01
311	thf	2.01
311	acquisition	11.01
311	cofactor	5.01
311	acceptor	14.01
311	phage	2.01
311	superb	1.01
311	rhodococcus	14.01
311	bicycle	3.01
311	alicyclic	4.01
311	genus	7.01
311	grown	23.01
311	rrna	8.01
311	succinamate	6.01
311	respir	11.01
311	ubiquinated	2.01
311	fluidization	1.01
311	bed	17.01
311	bioreactor	77.01
311	lactate	7.01
311	cleavage	4.01
311	quantities	5.01
311	though	8.01
311	subclonal	2.01
311	spike	9.01
311	bottle	1.01
311	continua	18.01
311	novo	4.01
311	effluent	3.01
311	μmol	3.01
311	pristine	3.01
311	remediable	6.01
311	confine	1.01
311	readily	1.01
311	bacterium	41.01
311	lesser	4.01
311	pull	3.01
311	semi	1.01
311	acetal	42.01
311	microbial	71.01
311	recalcitrance	8.01
311	contention	1.01
311	prophylactic	1.01
311	mesocosm	6.01
311	sediment	25.01
311	anaerobe	58.01
311	just	1.01
311	filament	1.01
311	horizontal	4.01
311	versatile	7.01
311	transcriptomal	2.01
311	biosynthesis	5.01
311	stoichiometric	3.01
311	color	2.01
311	coculture	8.01
311	operon	7.01
311	pam	3.01
311	carbanilide	2.01
311	dechlorinate	108.01
311	flank	3.01
311	contiguity	2.01
311	discern	1.01
311	curtain	2.01
311	bioaugmentation	36.01
311	thicker	4.01
311	biostimulated	6.01
311	thermogravimetric	1.01
311	reactor	34.01
311	monofunctional	1.01
311	slurries	15.01
311	unamended	7.01
311	feet	1.01
311	unlimited	1.01
311	weather	13.01
311	annotate	5.01
311	tetrachloroethene	3.01
311	bioremediating	38.01
311	kept	2.01
311	cba	7.01
311	monooxygenase	12.01
311	benzimidazol	3.01
311	herδe	1.01
311	impression	1.01
311	inocula	8.01
311	dioxygenase	27.01
311	amend	18.01
311	uninhibited	1.01
311	microorganism	33.01
311	hot	1.01
311	vinyl	5.01
311	aniline	2.01
311	miner	35.01
311	exponential	7.01
311	assimilate	6.01
311	dissimilar	3.01
311	microbacterium	5.01
311	ammonia	5.01
311	salvage	5.01
311	trichloroethene	12.01
311	anticipate	1.01
311	toluene	10.01
311	xylene	7.01
311	undetectable	2.01
311	benign	1.01
311	phenol	16.01
311	bicistronic	1.01
311	innocuous	2.01
311	coexist	1.01
311	megaplasmid	3.01
311	sphingomonad	10.01
311	dxna	1.01
311	wittichii	8.01
311	fuse	1.01
311	consortia	3.01
311	methane	13.01
311	push	3.01
311	facultative	3.01
311	donate	1.01
311	betaproteobacterium	3.01
311	rhodocyclaceae	3.01
311	rhds	6.01
311	indigo	1.01
311	conjecture	1.01
311	dehalococcoides	46.01
311	ethene	35.01
311	tetranucleotide	1.01
311	clostridiaceae	1.01
311	desulfovibrio	3.01
311	methanobacterium	1.01
311	synergistete	1.01
311	cobalamin	11.01
311	corrin	1.01
311	dehalogenase	10.01
311	hydrogenase	2.01
311	phylochip	3.01
311	barrel	6.01
311	electroosmosis	1.01
311	archaea	5.01
311	inoculum	5.01
311	indigenist	13.01
311	friend	5.01
311	pseudomonad	24.01
311	anoxia	2.01
311	geobacter	2.01
311	maize	6.01
311	apatite	4.01
311	wga	1.01
311	usepa	1.01
311	isoleucine	2.01
311	grew	6.01
311	ethenogenes	8.01
311	fnl	6.01
311	det	6.01
311	methanol	4.01
311	alkanals	3.01
311	mctgd	3.01
311	ccap	1.01
311	marinimicrobium	1.01
311	halophilic	1.01
311	abiotic	1.01
311	pfr	6.01
311	tank	1.01
311	toc	10.01
311	putida	18.01
311	methanogen	10.01
311	soak	1.01
311	antecedent	1.01
311	tetralin	5.01
311	indan	2.01
311	dihydronaphthalene	4.01
311	inden	5.01
311	tetrahydronaphthalen	1.01
311	microcosm	22.01
311	organohalide	7.01
311	chloroflexi	3.01
311	tom	1.01
311	chlorobenzene	1.01
311	dehalorespiring	5.01
311	dehalobium	3.01
311	chlorocoercia	4.01
311	baltimore	3.01
311	chloroethenes	1.01
311	proteinogenic	1.01
311	denitrification	30.01
311	dinitrogen	2.01
311	cob	5.01
311	sawdust	1.01
311	woodchips	5.01
311	eucalyptus	1.01
311	nir	6.01
311	nirk	4.01
311	nitrous	6.01
311	nosz	19.01
311	upflow	3.01
311	dichloroethene	13.01
311	dce	30.01
311	unclassifiable	2.01
311	dump	1.01
311	bph	5.01
311	dehalor	5.01
311	acetobacterium	1.01
311	clostridium	1.01
311	acetogenic	2.01
311	diclofenac	1.01
311	pigmentiphaga	1.01
311	trichlorobiphenyl	3.01
311	undisturbed	1.01
311	ferment	15.01
311	phenylacetyl	2.01
311	burkholderia	18.01
311	xenovorans	14.01
311	phenylacetate	5.01
311	burkholderiaceae	2.01
311	opin	1.01
311	paenibacillus	1.01
311	chloroacetaldehyde	1.01
311	ecori	1.01
311	sphingobium	1.01
311	nitrification	9.01
311	lreactord	1.01
311	comamonadaceae	3.01
311	cbdb	3.01
311	bav	3.01
311	incongruence	3.01
311	pcea	2.01
311	tcea	4.01
311	vcra	3.01
311	rhamnolipid	8.01
311	phytoprotection	1.01
311	sonoran	1.01
311	mekb	2.01
311	veronii	1.01
311	rpc	2.01
311	jostii	3.01
311	rha	8.01
311	bphaa	1.01
311	bpdo	3.01
311	eth	1.01
311	phytoextraction	1.01
311	bpha	5.01
311	stab	1.01
311	azithromycin	1.01
311	ofloxacin	1.01
311	alcaligenaceae	3.01
311	phenylurea	1.01
311	hydroxybap	1.01
311	mendocina	1.01
311	biosurfactant	5.01
311	nybs	1.01
311	reducens	3.01
311	dessication	1.01
311	diazenolate	1.01
311	petrochemical	1.01
311	tcfe	5.01
311	nonbioaugmented	2.01
311	broiler	1.01
311	furiosus	1.01
311	slime	2.01
311	pseudonocardia	1.01
311	agitated	1.01
311	acidobacteria	2.01
311	zylstra	1.01
311	achromobacter	1.01
311	cosmid	4.01
311	bphae	2.01
311	bvca	1.01
311	rostro	1.01
311	cjs	4.01
311	cbb	1.01
311	methylophaga	9.01
311	haloalkaliphilic	1.01
311	alkalilimnicola	1.01
311	cphenanthrene	1.01
311	bioherbicides	1.01
311	auxotroph	3.01
311	peptone	1.01
311	multisporum	3.01
311	didnt	1.01
311	cnonylphenol	1.01
311	cometabolic	3.01
311	reflooded	1.01
311	macrofiltration	1.01
311	methylotrophic	7.01
311	triculture	3.01
311	mccartyi	25.01
311	syntrophic	4.01
311	btox	3.01
311	mdea	1.01
311	beaufort	1.01
311	corrinoid	31.01
311	pelosinus	3.01
311	dvh	2.01
311	dimethylbenzimidazole	1.01
311	dmb	2.01
311	cbiz	1.01
311	btufcd	1.01
311	megaterium	1.01
311	bioemulsifiers	1.01
311	biosentinel	1.01
311	chlorobenzoate	4.01
311	woodlands	1.01
311	seamount	2.01
311	rubisco	2.01
311	pii	1.01
311	prototrophic	4.01
311	syntrophomonas	2.01
311	wolfei	4.01
311	fastidiosa	1.01
311	methanogenesis	3.01
311	dendrosporobacter	1.01
311	mtbeμgl	1.01
311	hydroyxlated	1.01
311	tcb	2.01
311	dcbs	2.01
311	dichlorobenzoic	1.01
311	dcba	2.01
311	halorespiration	3.01
311	nonindigenous	1.01
311	electrobioreactor	1.01
311	herdewijnp	1.01
311	geobacillus	1.01
311	feedlot	2.01
311	perchloroethene	1.01
312	evaluable	5.01
312	represent	8.01
312	detect	13.01
312	play	5.01
312	disease	44.01
312	etiologic	1.01
312	number	11.01
312	remain	10.01
312	addition	22.01
312	local	4.01
312	alter	4.01
312	epithelia	45.01
312	fibrosing	9.01
312	evidence	19.01
312	chronic	65.01
312	injuries	193.01
312	administrated	10.01
312	accompanied	8.01
312	identifiability	4.01
312	order	9.01
312	onset	9.01
312	indicate	14.01
312	progress	32.01
312	differentiability	1.01
312	function	89.01
312	vitro	3.01
312	dysfunction	16.01
312	mark	8.01
312	elev	19.01
312	catalysing	1.01
312	toxic	24.01
312	organ	33.01
312	specific	24.01
312	impair	3.01
312	acuta	39.01
312	hemodynamic	1.01
312	adult	1.01
312	min	13.01
312	failure	19.01
312	ameliorant	6.01
312	treat	5.01
312	whose	3.01
312	apoptotic	1.01
312	insufficiencies	8.01
312	appear	5.01
312	involve	9.01
312	cluster	1.01
312	intoxicants	1.01
312	subject	6.01
312	histopathologic	26.01
312	note	2.01
312	glucosamidase	12.01
312	anima	10.01
312	brain	1.01
312	damage	42.01
312	principal	1.01
312	locate	1.01
312	atrophic	4.01
312	blood	32.01
312	creatinine	43.01
312	frequent	6.01
312	hypothesis	14.01
312	capillaries	3.01
312	pole	4.01
312	ion	7.01
312	subsequence	16.01
312	rat	39.01
312	albumin	12.01
312	widespread	3.01
312	cadmium	3.01
312	almost	5.01
312	marker	26.01
312	adjacent	1.01
312	morbid	2.01
312	pathologic	17.01
312	normal	3.01
312	histologic	7.01
312	extension	6.01
312	plasma	8.01
312	knockout	1.01
312	purification	1.01
312	compose	2.01
312	general	5.01
312	urinalysis	74.01
312	proximal	174.01
312	serum	9.01
312	pathophysiologic	2.01
312	name	2.01
312	outer	22.01
312	vascular	7.01
312	thin	7.01
312	eight	4.01
312	visual	3.01
312	discriminant	2.01
312	biopsied	1.01
312	nitrogen	9.01
312	neutrophil	5.01
312	oxidase	1.01
312	intermedia	1.01
312	polycystic	10.01
312	unknown	10.01
312	hypotheses	5.01
312	modest	7.01
312	transmembranal	3.01
312	oligomer	3.01
312	goal	1.01
312	chelate	2.01
312	dilatation	6.01
312	ischemia	14.01
312	reperfused	6.01
312	live	3.01
312	hypertension	3.01
312	replace	4.01
312	interleukin	3.01
312	twice	1.01
312	preservation	2.01
312	untreatable	1.01
312	hypertrophic	7.01
312	acetyl	11.01
312	maintenance	3.01
312	shed	1.01
312	border	9.01
312	blocker	1.01
312	preferential	3.01
312	concert	2.01
312	elucidate	3.01
312	cortex	25.01
312	capsular	13.01
312	instance	1.01
312	ckd	60.01
312	kidney	728.01
312	proteinuria	34.01
312	owe	1.01
312	segment	23.01
312	ill	2.01
312	obstruct	10.01
312	usual	3.01
312	reside	5.01
312	ablate	3.01
312	alkaline	3.01
312	pre	1.01
312	cisplatin	15.01
312	stain	7.01
312	vessel	13.01
312	nephrotoxic	100.01
312	prominant	8.01
312	waste	3.01
312	enduracidin	1.01
312	predominance	2.01
312	injure	5.01
312	course	1.01
312	perfusate	5.01
312	inner	7.01
312	sulfonamide	1.01
312	collapse	2.01
312	distal	12.01
312	deprivation	2.01
312	disseminate	4.01
312	rabbit	4.01
312	immunohistochemical	10.01
312	necrosis	6.01
312	sodium	15.01
312	intra	1.01
312	renal	572.01
312	fibrinogen	5.01
312	excreta	36.01
312	immunoreaction	9.01
312	aki	46.01
312	tubular	264.01
312	kim	79.01
312	glucosaminidase	7.01
312	nag	12.01
312	scr	6.01
312	interstitium	5.01
312	remarkable	1.01
312	handle	11.01
312	acquire	1.01
312	synergist	2.01
312	cotransport	5.01
312	luminal	4.01
312	lumen	13.01
312	avidin	3.01
312	acivicin	1.01
312	bissulfanylpropane	2.01
312	ldh	3.01
312	urea	23.01
312	mucin	1.01
312	prone	2.01
312	cortical	14.01
312	diuretic	5.01
312	computer	1.01
312	chemoattractant	3.01
312	reassess	1.01
312	preclinal	11.01
312	cds	15.01
312	hydratase	3.01
312	nephropathic	68.01
312	microalbumin	6.01
312	osteopontin	4.01
312	compel	1.01
312	vpa	1.01
312	cyst	3.01
312	agenesis	1.01
312	duct	20.01
312	iga	2.01
312	vasopressin	1.01
312	gentamicin	6.01
312	filtrate	34.01
312	fortification	8.01
312	seed	1.01
312	basolateral	1.01
312	naive	1.01
312	reabsorption	15.01
312	polyuria	1.01
312	nephron	19.01
312	unilateral	6.01
312	osmolalities	9.01
312	cage	1.01
312	rptc	13.01
312	cya	1.01
312	gelatinase	5.01
312	lipocalin	9.01
312	clusterin	7.01
312	glomerular	57.01
312	hyperfiltration	4.01
312	speculate	1.01
312	sputum	1.01
312	medulla	35.01
312	coadministration	1.01
312	limb	8.01
312	mesangial	14.01
312	worsen	10.01
312	nephrectomized	8.01
312	onefold	1.01
312	albuminuria	11.01
312	fabp	5.01
312	ucrn	3.01
312	cystatin	9.01
312	gfr	10.01
312	ascendancy	9.01
312	physiol	5.01
312	uretdione	4.01
312	bioscience	1.01
312	subcomplex	1.01
312	nisoxetine	1.01
312	interstitial	19.01
312	epi	1.01
312	stripe	11.01
312	lcn	3.01
312	seminiferous	1.01
312	dyne	1.01
312	nacl	5.01
312	delve	1.01
312	glomerulonephritis	4.01
312	arc	1.01
312	uric	1.01
312	brush	9.01
312	pci	4.01
312	pertussis	1.01
312	nomenclature	1.01
312	gkdzi	2.01
312	osmotic	2.01
312	nonlethal	1.01
312	myoglobinuric	1.01
312	pgc	1.01
312	immunolocalization	2.01
312	rtt	2.01
312	peritubular	4.01
312	osom	5.01
312	tubulointerstitial	12.01
312	nephritic	7.01
312	glomeruli	11.01
312	lock	1.01
312	dialysis	2.01
312	unreliability	1.01
312	metallopeptidase	1.01
312	immunocytochemical	1.01
312	profibrinolytic	1.01
312	ureter	5.01
312	uuo	18.01
312	malevolent	1.01
312	papilla	11.01
312	prehypertension	3.01
312	gucyb	1.01
312	mdrd	3.01
312	basophilia	2.01
312	nephrogenesis	9.01
312	rec	3.01
312	overhomogenization	1.01
312	nephrocarcinogen	1.01
312	microglobulin	1.01
312	ngal	9.01
312	glomerulosclerosis	4.01
312	aadc	2.01
312	ptaadc	2.01
312	diuresis	2.01
312	atb	1.01
312	fgα	3.01
312	fgβ	4.01
312	fgγ	3.01
312	intratubular	1.01
312	urologic	3.01
312	permanganate	1.01
312	difluorofluorescein	1.01
312	sglts	1.01
312	sglt	33.01
312	tim	19.01
312	microalbuminuria	7.01
312	convoluted	9.01
312	beaver	1.01
312	cpn	9.01
312	glutamyltranspeptidase	1.01
312	cysc	5.01
312	icus	1.01
312	ketohexokinase	1.01
312	homogentisate	1.01
312	antidiuresis	2.01
312	autoamplification	1.01
312	nfatc	14.01
312	etaas	1.01
312	dtl	1.01
312	henle	5.01
312	atl	16.01
312	prebend	1.01
312	vasa	8.01
312	recta	6.01
312	avr	2.01
312	vanin	1.01
312	normoalbuminuria	2.01
312	sublytic	2.01
312	heymann	2.01
312	nephrin	1.01
312	raij	2.01
312	nephrol	1.01
312	immunogold	1.01
312	bun	12.01
312	micromol	4.01
312	bowman	12.01
312	innomed	1.01
312	microglubulin	1.01
312	ptc	4.01
312	sppolydi	1.01
312	glucosuria	1.01
312	pmkc	4.01
